SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,4,8,16,027,Idaho,Canyon County,188923,188923,189400,191439,193863,198875,202951,207478,477,2039,2424,5012,4076,4527,813,3154,2986,3094,3163,3211,244,1251,1256,1432,1321,1303,569,1903,1730,1662,1842,1908,20,69,44,50,72,93,-100,-41,683,3311,1976,2416,-80,28,727,3361,2048,2509,-12,108,-33,-11,186,110,3335,3335,3328,3275,3362,3440,3439,16.563429691,15.499530239,15.756051108,15.7431326,15.647042485,6.5697053085,6.5195612792,7.2923934022,6.5749851926,6.3494538641,9.9937243822,8.9799689594,8.4636577056,9.1681474071,9.2975886207,0.3623578468,0.2283922741,0.2546226747,0.358364068,0.453184351,-0.215314083,3.5452709822,16.861113516,9.8351027559,11.773047226,0.1470437639,3.7736632564,17.115736191,10.193466824,12.226231577
050,4,8,16,029,Idaho,Caribou County,6963,6963,6976,6853,6779,6822,6815,6770,13,-123,-74,43,-7,-45,25,102,84,99,83,92,10,61,76,78,37,61,15,41,8,21,46,31,1,5,5,5,5,5,-3,-171,-88,27,-68,-75,-2,-166,-83,32,-63,-70,0,2,1,-10,10,-6,79,79,79,79,79,79,79,14.751608938,12.323943662,14.557753106,12.172765271,13.544350386,8.8220406392,11.150234742,11.469744872,5.426413434,8.980493191,5.9295682985,1.1737089202,3.0880082347,6.7463518369,4.5638571954,0.7231180852,0.7335680751,0.7352400559,0.7332991127,0.7361059993,-24.73063851,-12.91079812,3.9702963017,-9.972867933,-11.04158999,-24.00752043,-12.17723005,4.7055363576,-9.23956882,-10.30548399
050,4,8,16,031,Idaho,Cassia County,22952,22958,23088,23164,23289,23348,23539,23506,130,76,125,59,191,-33,103,389,416,377,367,386,70,201,175,204,162,179,33,188,241,173,205,207,0,15,4,6,13,14,97,-137,-118,-103,-25,-219,97,-122,-114,-97,-12,-205,0,10,-2,-17,-2,-35,286,286,286,286,286,286,286,16.820894232,17.910576281,16.167420717,15.654659074,16.409820385,8.6915160425,7.5344972338,8.7484186376,6.9102309809,7.6097353598,8.1293781891,10.376079048,7.4190020799,8.7444280931,8.800085025,0.6486206002,0.1722170796,0.2573064305,0.5545247083,0.5951748326,-5.924068148,-5.080403849,-4.417093724,-1.06639367,-9.310234881,-5.275447548,-4.908186769,-4.159787293,-0.511868962,-8.715060049
050,4,8,16,033,Idaho,Clark County,982,982,979,951,873,863,874,880,-3,-28,-78,-10,11,6,3,8,13,7,11,12,4,4,12,7,9,5,-1,4,1,0,2,7,0,3,4,5,6,6,-2,-36,-85,-10,2,-3,-2,-33,-81,-5,8,3,0,1,2,-5,1,-4,2,2,2,2,2,2,2,8.2901554404,14.254385965,8.064516129,12.665515256,13.683010262,4.1450777202,13.157894737,8.064516129,10.362694301,5.7012542759,4.1450777202,1.0964912281,0,2.3028209557,7.9817559863,3.1088082902,4.3859649123,5.7603686636,6.908462867,6.8415051311,-37.30569948,-93.20175439,-11.52073733,2.3028209557,-3.420752566,-34.19689119,-88.81578947,-5.760368664,9.2112838227,3.4207525656
050,4,8,16,035,Idaho,Clearwater County,8761,8761,8632,8626,8583,8585,8509,8496,-129,-6,-43,2,-76,-13,17,52,72,60,72,65,40,122,94,107,103,89,-23,-70,-22,-47,-31,-24,0,1,1,1,2,2,-112,67,-23,59,-50,34,-112,68,-22,60,-48,36,6,-4,1,-11,3,-25,607,496,607,607,649,630,628,6.0261907521,8.367714568,6.9897483691,8.424008424,7.6448103499,14.138370611,10.924516242,12.465051258,12.051012051,10.467509556,-8.112179859,-2.556801674,-5.475302889,-3.627003627,-2.822699206,0.1158882837,0.1162182579,0.1164958062,0.234000234,0.2352249338,7.7645150075,-2.673019931,6.8732525629,-5.85000585,3.9988238753,7.8804032912,-2.556801674,6.9897483691,-5.616005616,4.2340488092
050,4,8,16,037,Idaho,Custer County,4368,4366,4360,4356,4345,4238,4145,4087,-6,-4,-11,-107,-93,-58,6,46,35,38,38,41,14,44,40,37,28,30,-8,2,-5,1,10,11,1,2,0,1,2,2,2,-16,-4,-107,-105,-74,3,-14,-4,-106,-103,-72,-1,8,-2,-2,0,3,21,21,21,21,21,21,21,10.555300597,8.0450522928,8.8547128044,9.0659668376,9.9611273081,10.096374484,9.1943454775,8.6216940464,6.6801860909,7.2886297376,0.4589261129,-1.149293185,0.233018758,2.3857807467,2.6724975705,0.4589261129,0,0.233018758,0.4771561493,0.4859086492,-3.671408903,-0.919434548,-24.93300711,-25.05069784,-17.97862002,-3.21248279,-0.919434548,-24.69998835,-24.57354169,-17.49271137
050,4,8,16,039,Idaho,Elmore County,27038,27038,27118,26217,26272,26248,26262,25876,80,-901,55,-24,14,-386,133,467,477,449,502,488,23,171,176,175,159,168,110,296,301,274,343,320,46,49,245,158,144,176,-79,-1272,-500,-463,-491,-907,-33,-1223,-255,-305,-347,-731,3,26,9,7,18,25,632,632,663,683,696,636,636,17.511952751,18.175236716,17.098248286,19.120167587,18.719551958,6.4122996156,6.7061670064,6.6641279513,6.0559893354,6.4444359201,11.099653136,11.46906971,10.434120335,13.064178252,12.275116038,1.8374425799,9.3352892987,6.0167555217,5.4846695867,6.751313821,-47.69850942,-19.05161081,-17.63137852,-18.70119977,-34.79228202,-45.86106684,-9.716321515,-11.614623,-13.21653018,-28.0409682
050,4,8,16,041,Idaho,Franklin County,12786,12786,12793,12822,12827,12852,12994,13074,7,29,5,25,142,80,59,222,201,185,191,195,35,87,93,101,102,86,24,135,108,84,89,109,0,0,-1,-1,0,0,-15,-104,-103,-63,58,-21,-15,-104,-104,-64,58,-21,-2,-2,1,5,-5,-8,102,102,102,102,102,102,102,17.333593598,15.673125658,14.408660773,14.77984988,14.960871567,6.7928947882,7.2517447074,7.8663499357,7.8929041244,6.598127973,10.540698809,8.4213809505,6.5423108376,6.8869457556,8.3627435937,0,-0.07797575,-0.077884653,0,0,-8.120242046,-8.031502203,-4.906733128,4.4881219531,-1.611170784,-8.120242046,-8.109477952,-4.984617781,4.4881219531,-1.611170784
050,4,8,16,043,Idaho,Fremont County,13242,13242,13241,13132,12991,12913,12870,12819,-1,-109,-141,-78,-43,-51,58,203,211,180,192,178,41,107,110,91,92,86,17,96,101,89,100,92,0,0,0,3,3,3,-16,-210,-246,-168,-144,-125,-16,-210,-246,-165,-141,-122,-2,5,4,-2,-2,-21,460,460,460,460,460,456,455,15.394532287,16.154346744,13.897467573,14.893534499,13.858071548,8.1143593827,8.4216973548,7.0259419395,7.136485281,6.6954727704,7.2801729041,7.7326493894,6.8715256331,7.7570492185,7.1625987777,0,0,0.2316244595,0.2327114766,0.2335630036,-15.92537823,-18.83397772,-12.97096973,-11.17015087,-9.731791818,-15.92537823,-18.83397772,-12.73934527,-10.9374394,-9.498228814
050,4,8,16,045,Idaho,Gem County,16719,16719,16676,16716,16665,16646,16774,16852,-43,40,-51,-19,128,78,41,177,215,204,182,195,32,206,175,198,185,189,9,-29,40,6,-3,6,6,17,9,9,11,11,-59,35,-98,-24,120,55,-53,52,-89,-15,131,66,1,17,-2,-10,0,6,151,151,151,151,151,151,151,10.601341639,12.881579342,12.248206298,10.891681628,11.598168084,12.338284619,10.485006441,11.887964937,11.071214841,11.241301374,-1.73694298,2.3965729008,0.3602413617,-0.179533214,0.3568667103,1.018207954,0.5392289027,0.5403620426,0.65828845,0.6542556355,2.0963104935,-5.871603607,-1.440965447,7.1813285458,3.2712781776,3.1145184475,-5.332374704,-0.900603404,7.8396169958,3.9255338131
050,4,8,16,047,Idaho,Gooding County,15464,15464,15478,15375,15245,15144,15115,15284,14,-103,-130,-101,-29,169,58,229,198,204,190,206,53,161,137,145,139,117,5,68,61,59,51,89,2,15,28,35,42,42,11,-195,-223,-174,-125,38,13,-180,-195,-139,-83,80,-4,9,4,-21,3,0,52,52,52,52,52,52,52,14.844585616,12.93272371,13.425910691,12.558247133,13.553077404,10.436586394,8.9483997387,9.5429267169,9.1873492184,7.6976216323,4.4079992221,3.9843239713,3.8829839745,3.3708979147,5.8554557716,0.9723527696,1.8288700196,2.3034650696,2.7760335768,2.7632487911,-12.640586,-14.56564337,-11.45151206,-8.262004693,2.5000822395,-11.66823324,-12.73677335,-9.148046991,-5.485971116,5.2633310306
050,4,8,16,049,Idaho,Idaho County,16267,16267,16300,16466,16405,16211,16206,16272,33,166,-61,-194,-5,66,40,166,155,159,142,143,22,170,163,178,198,173,18,-4,-8,-19,-56,-30,0,-1,2,3,3,3,18,159,-50,-149,61,88,18,158,-48,-146,64,91,-3,12,-5,-29,-13,5,524,524,502,521,524,523,523,10.132454373,9.4308052691,9.7498160412,8.7608353642,8.8059609582,10.376609901,9.9175565088,10.914888398,12.215812691,10.653365355,-0.244155527,-0.48675124,-1.165072357,-3.454977327,-1.847404397,-0.061038882,0.1216878099,0.1839587932,0.1850880711,0.1847404397,9.7051822011,-3.042195248,-9.136620064,3.7634574452,5.4190528973,9.6441433193,-2.920507438,-8.952661271,3.9485455162,5.603793337
050,4,8,16,051,Idaho,Jefferson County,26140,26140,26219,26320,26653,26843,26988,27157,79,101,333,190,145,169,136,499,501,481,469,458,41,143,141,141,130,128,95,356,360,340,339,330,3,5,9,10,12,12,-18,-264,-36,-169,-201,-135,-15,-259,-27,-159,-189,-123,-1,4,0,9,-5,-38,111,111,111,111,111,111,111,18.995412931,18.915296472,17.982652909,17.424903866,16.917536245,5.4435752489,5.3234666717,5.2714221624,4.8299307091,4.7280450642,13.551837682,13.5918298,12.711230746,12.594973157,12.189491181,0.1903347989,0.339795745,0.3738597278,0.4458397578,0.4432542248,-10.04967738,-1.35918298,-6.3182294,-7.467815942,-4.986610029,-9.859342584,-1.019387235,-5.944369672,-7.021976185,-4.543355804
050,4,8,16,053,Idaho,Jerome County,22374,22374,22461,22531,22526,22603,22789,22814,87,70,-5,77,186,25,117,395,395,416,390,406,22,152,136,166,166,159,95,243,259,250,224,247,9,40,16,25,32,36,-17,-221,-286,-193,-57,-223,-8,-181,-270,-168,-25,-187,0,8,6,-5,-13,-35,106,106,106,106,106,106,106,17.558677098,17.53334665,18.436038911,17.183644695,17.805846107,6.7567567568,6.0367978339,7.3566886038,7.3140641523,6.9732254457,10.801920341,11.496548816,11.079350307,9.8695805428,10.832620661,1.7780938834,0.7102115099,1.1079350307,1.4099400775,1.5788434971,-9.823968706,-12.69503074,-8.553258437,-2.511455763,-9.780058329,-8.045874822,-11.98481923,-7.445323406,-1.101515686,-8.201214832
050,4,8,16,055,Idaho,Kootenai County,138494,138494,138910,141056,142292,144289,147245,150346,416,2146,1236,1997,2956,3101,411,1732,1684,1712,1756,1781,251,1235,1228,1244,1260,1284,160,497,456,468,496,497,15,26,24,36,47,47,230,1547,779,1619,2128,2625,245,1573,803,1655,2175,2672,11,76,-23,-126,285,-68,1488,1488,1488,1488,1488,1488,1488,12.372930999,11.886443525,11.947756481,12.046622349,11.969448001,8.822499875,8.6677866087,8.6816641717,8.6439317541,8.6292932246,3.5504311238,3.2186569166,3.266092309,3.4026905953,3.3401547762,0.1857368395,0.1694029956,0.2512378699,0.322432375,0.3158697676,11.051341949,5.4985388992,11.298725317,14.598640296,17.64166255,11.237078788,5.6679418948,11.549963187,14.921072671,17.957532318
050,4,8,16,057,Idaho,Latah County,37244,37244,37278,37887,38179,38267,38585,38778,34,609,292,88,318,193,104,482,430,455,426,437,83,217,217,231,228,212,21,265,213,224,198,225,8,82,93,107,124,124,6,259,-12,-213,2,-174,14,341,81,-106,126,-50,-1,3,-2,-30,-6,18,3086,3086,3193,3256,3137,3268,3264,12.825118074,11.30597113,11.903827538,11.086243689,11.297390225,5.773963946,5.7055714774,6.0434816733,5.9334825379,5.4806561276,7.0511541276,5.6003996529,5.8603458651,5.1527611513,5.8167340977,2.1818665602,2.4452449189,2.7993616409,3.2269817311,3.2056667916,6.8915053549,-0.315515473,-5.572561023,0.0520480924,-4.498274369,9.0733719151,2.1297294455,-2.773199383,3.2790298236,-1.292607577
050,4,8,16,059,Idaho,Lemhi County,7936,7936,7961,7992,7773,7726,7725,7735,25,31,-219,-47,-1,10,31,78,69,53,64,62,38,86,95,85,90,100,-7,-8,-26,-32,-26,-38,0,2,2,2,2,2,33,40,-198,-18,32,37,33,42,-196,-16,34,39,-1,-3,3,1,-9,9,80,80,80,80,80,80,80,9.7787250047,8.7535680304,6.839150913,8.2842534464,8.020698577,10.781671159,12.052013955,10.968449577,11.649731409,12.936610608,-1.002946154,-3.298445925,-4.129298664,-3.365477963,-4.915912031,0.2507365386,0.2537266096,0.2580811665,0.2588829202,0.2587322122,5.0147307716,-25.11893435,-2.322730499,4.1421267232,4.786545925,5.2654673102,-24.86520774,-2.064649332,4.4010096434,5.0452781371
050,4,8,16,061,Idaho,Lewis County,3821,3821,3817,3793,3838,3817,3822,3789,-4,-24,45,-21,5,-33,10,41,41,39,37,38,2,41,36,44,29,30,8,0,5,-5,8,8,0,-2,-1,-1,-1,-1,-10,-18,40,-10,-6,-44,-10,-20,39,-11,-7,-45,-2,-4,1,-5,4,4,74,74,74,74,74,74,74,10.775295664,10.745642773,10.189418681,9.6871318235,9.9855472343,10.775295664,9.4351985323,11.495754409,7.5926168347,7.8833267639,0,1.3104442406,-1.306335728,2.0945149889,2.1022204704,-0.525624179,-0.262088848,-0.261267146,-0.261814374,-0.262777559,-4.730617608,10.483553925,-2.612671457,-1.570886242,-11.56221259,-5.256241787,10.221465077,-2.873938602,-1.832700615,-11.82499015
050,4,8,16,063,Idaho,Lincoln County,5208,5206,5216,5136,5256,5308,5304,5297,10,-80,120,52,-4,-7,20,91,74,74,65,67,15,46,34,33,40,23,5,45,40,41,25,44,-1,1,4,4,5,5,8,-128,76,9,-41,-58,7,-127,80,13,-36,-53,-2,2,0,-2,7,2,37,37,37,37,37,37,37,17.58114374,14.241724403,14.009844756,12.250282699,12.640316951,8.8871715611,6.5434949962,6.2476334722,7.538635507,4.3392132818,8.6939721793,7.6982294072,7.7622112836,4.7116471919,8.3011036695,0.1931993818,0.7698229407,0.7572889057,0.9423294384,0.9433072352,-24.72952087,14.626635874,1.7039000379,-7.727101395,-10.94236393,-24.53632148,15.396458814,2.4611889436,-6.784771956,-9.999056693
050,4,8,16,065,Idaho,Madison County,37536,37536,37592,37900,37712,37628,38068,38273,56,308,-188,-84,440,205,257,1017,1080,1104,1112,1128,40,127,145,125,106,112,217,890,935,979,1006,1016,-4,40,38,47,57,58,-163,-621,-1185,-1124,-639,-873,-167,-581,-1147,-1077,-582,-815,6,-1,24,14,16,4,1036,1036,1046,1046,944,835,833,26.943252265,28.566894144,29.307140961,29.380680617,29.551617086,3.364594924,3.8353700471,3.3182904168,2.8006763898,2.934203115,23.578657341,24.731524097,25.988850544,26.580004227,26.617413972,1.0597149367,1.0051314606,1.2476771967,1.5060240964,1.5194980417,-16.45207439,-31.34423107,-29.83806743,-16.88332276,-22.87106535,-15.39235946,-30.33909961,-28.59039023,-15.37729867,-21.35156731
050,4,8,16,067,Idaho,Minidoka County,20069,20063,20082,20198,20119,20315,20304,20461,19,116,-79,196,-11,157,99,319,320,335,345,324,27,176,200,170,169,158,72,143,120,165,176,166,4,52,30,35,39,42,-55,-83,-233,1,-235,-49,-51,-31,-203,36,-196,-7,-2,4,4,-5,9,-2,82,82,82,82,82,82,82,15.839126117,15.874196989,16.570213187,16.987124252,15.895989206,8.7388282026,9.921373118,8.4087649008,8.3212289815,7.7517478229,7.1002979146,5.9528238708,8.1614482861,8.6658952707,8.1442413835,2.5819265144,1.4882059677,1.7312163031,1.9202836111,2.0605911934,-4.121151936,-11.55839968,0.0494633229,-11.57093971,-2.404023059,-1.539225422,-10.07019371,1.7806796261,-9.650656097,-0.343431866
050,4,8,16,069,Idaho,Nez Perce County,39265,39265,39335,39438,39566,39912,39932,40048,70,103,128,346,20,116,115,448,480,505,466,483,96,491,500,521,479,443,19,-43,-20,-16,-13,40,10,22,20,23,28,28,41,135,129,358,41,16,51,157,149,381,69,44,0,-11,-1,-19,-36,32,966,966,925,941,961,966,966,11.374455715,12.151283479,12.707919173,11.672761886,12.078019505,12.466200348,12.657586958,13.110546315,11.998396874,11.077769442,-1.091744633,-0.506303478,-0.402627142,-0.325634988,1.0002500625,0.5585670217,0.5063034783,0.5787765168,0.701367667,0.7001750438,3.4275703604,3.2656574351,9.0087823045,1.0270026552,0.400100025,3.9861373821,3.7719609134,9.5875588213,1.7283703221,1.1002750688
050,4,8,16,071,Idaho,Oneida County,4286,4286,4294,4231,4229,4280,4205,4281,8,-63,-2,51,-75,76,17,54,48,52,43,41,14,37,36,38,24,40,3,17,12,14,19,1,0,1,8,10,10,10,5,-80,-23,32,-112,67,5,-79,-15,42,-102,77,0,-1,1,-5,8,-2,50,50,50,50,50,50,50,12.668621701,11.34751773,12.222352803,10.135533294,9.6629743106,8.6803519062,8.5106382979,8.931719356,5.6570418385,9.4272920104,3.9882697947,2.8368794326,3.2906334469,4.4784914555,0.2356823003,0.2346041056,1.8912529551,2.3504524621,2.3571007661,2.3568230026,-18.76832845,-5.437352246,7.5214478787,-26.39952858,15.790714117,-18.53372434,-3.546099291,9.8719003408,-24.04242781,18.14753712
050,4,8,16,073,Idaho,Owyhee County,11526,11526,11472,11401,11403,11398,11309,11310,-54,-71,2,-5,-89,1,35,128,147,139,131,127,32,97,88,96,74,82,3,31,59,43,57,45,1,4,4,5,7,7,-61,-110,-59,-62,-150,-36,-60,-106,-55,-57,-143,-29,3,4,-2,9,-3,-15,160,160,160,160,160,160,160,11.192235387,12.892475004,12.1924477,11.538292157,11.229497325,8.481615879,7.7179442203,8.4206833034,6.51781389,7.2505415801,2.7106195077,5.1745307841,3.7717643963,5.0204782666,3.9789557452,0.3497573558,0.3508156464,0.4385772554,0.6165499626,0.6189486715,-9.618327285,-5.174530784,-5.438357967,-13.21178491,-3.183164596,-9.26856993,-4.823715138,-4.999780711,-12.59523495,-2.564215925
050,4,8,16,075,Idaho,Payette County,22623,22623,22637,22549,22673,22564,22820,22896,14,-88,124,-109,256,76,90,319,303,296,314,311,28,202,186,198,191,194,62,117,117,98,123,117,0,-2,-1,-1,-1,-1,-50,-199,10,-194,137,-34,-50,-201,9,-195,136,-35,2,-4,-2,-12,-3,-6,94,94,94,94,94,94,94,14.119417519,13.400557251,13.086632624,13.837475762,13.605739785,8.9408223786,8.2260846491,8.753896147,8.4170632822,8.4871817307,5.1785951401,5.1744726018,4.3327364768,5.4204124802,5.1185580541,-0.088522994,-0.044226262,-0.044211597,-0.044068394,-0.043748359,-8.808037888,0.4422626155,-8.57704976,6.0373699982,-1.487444221,-8.896560882,0.398036354,-8.621261357,5.9933016041,-1.53119258
050,4,8,16,077,Idaho,Power County,7817,7817,7851,7782,7810,7737,7678,7648,34,-69,28,-73,-59,-30,33,133,129,135,146,137,3,53,61,56,70,64,30,80,68,79,76,73,-5,10,10,14,17,21,12,-167,-51,-160,-153,-112,7,-157,-41,-146,-136,-91,-3,8,1,-6,1,-12,47,47,47,47,47,47,47,17.015288172,16.546947152,17.366694539,18.942588388,17.878115621,6.7805283695,7.8245253976,7.2039621792,9.0820629257,8.3518204359,10.234759803,8.7224217547,10.16273236,9.8605254622,9.5262951847,1.2793449754,1.2827090816,1.8009905448,2.2056438534,2.7404410805,-21.36506109,-6.541816316,-20.58274908,-19.85079468,-14.61568576,-20.08571611,-5.259107234,-18.78175854,-17.64515083,-11.87524468
050,4,8,16,079,Idaho,Shoshone County,12765,12765,12720,12658,12700,12676,12390,12432,-45,-62,42,-24,-286,42,33,125,112,124,140,132,43,187,192,195,164,167,-10,-62,-80,-71,-24,-35,0,3,5,5,5,5,-34,8,115,51,-281,61,-34,11,120,56,-276,66,-1,-11,2,-9,14,11,160,160,160,160,160,160,160,9.8510520924,8.8335042196,9.7730138714,11.170509854,10.635726372,14.73717393,15.143150091,15.368852459,13.0854544,13.455805334,-4.886121838,-6.309645871,-5.595838588,-1.914944546,-2.820078962,0.2364252502,0.3943528669,0.39407314,0.3989467805,0.4028684232,0.6304673339,9.0701159397,4.0195460277,-22.42080906,4.9149947627,0.8668925841,9.4644688067,4.4136191677,-22.02186228,5.3178631859
050,4,8,16,081,Idaho,Teton County,10170,10170,10157,10182,10089,10285,10307,10564,-13,25,-93,196,22,257,48,159,151,158,143,134,18,35,33,44,20,28,30,124,118,114,123,106,1,19,9,11,13,13,-45,-128,-221,90,-110,151,-44,-109,-212,101,-97,164,1,10,1,-19,-4,-13,7,7,7,7,7,7,7,15.634986971,14.898130334,15.509963679,13.888888889,12.840783863,3.4416637986,3.2558827882,4.3192303917,1.9425019425,2.6831488668,12.193323172,11.642247546,11.190733288,11.946386946,10.157634996,1.8683317764,0.8879680332,1.0798075979,1.2626262626,1.2457476882,-12.58665618,-21.80454837,8.8347894375,-10.68376068,14.469838532,-10.7183244,-20.91658034,9.9145970354,-9.421134421,15.71558622
050,4,8,16,083,Idaho,Twin Falls County,77230,77230,77541,78050,78507,79979,81109,82375,311,509,457,1472,1130,1266,340,1179,1192,1204,1237,1231,145,716,666,732,740,734,195,463,526,472,497,497,50,182,186,201,236,238,72,-117,-255,775,402,485,122,65,-69,976,638,723,-6,-19,0,24,-5,46,1072,1072,1037,1004,1000,993,993,15.155118227,15.227680653,15.193771059,15.358065157,15.059577696,9.2036171758,8.5080833179,9.2374089825,9.1875248311,8.9794719973,5.9515010508,6.7195973352,5.9563620761,6.1705403258,6.0801056984,2.3394669357,2.3761313771,2.5365016468,2.9300754867,2.9115999119,-1.50394303,-3.257599469,9.7800436632,4.9910607867,5.9333023415,0.8355239056,-0.881468091,12.31654531,7.9211362733,8.8449022534
050,4,8,16,085,Idaho,Valley County,9862,9862,9781,9606,9511,9576,9804,10103,-81,-175,-95,65,228,299,19,88,79,92,87,91,6,70,58,61,53,60,13,18,21,31,34,31,0,1,-1,-1,-1,-1,-94,-214,-114,39,198,257,-94,-213,-115,38,197,256,0,20,-1,-4,-3,12,66,66,66,66,66,66,66,9.0782483107,8.2648951195,9.640069157,8.9783281734,9.142512684,7.2213338835,6.0678976827,6.3917849845,5.4695562436,6.0280303411,1.8569144272,2.1969974368,3.2482841725,3.5087719298,3.1144823429,0.1031619126,-0.104618926,-0.10478336,-0.103199174,-0.100467172,-22.0766493,-11.92655751,4.0865510557,20.433436533,25.820063294,-21.97348739,-12.03117644,3.9817676953,20.330237358,25.719596122
050,4,8,16,087,Idaho,Washington County,10198,10198,10195,10137,10045,9951,10008,9984,-3,-58,-92,-94,57,-24,26,111,92,107,108,116,46,112,122,123,118,89,-20,-1,-30,-16,-10,27,0,-1,0,0,1,2,20,-56,-64,-85,66,-53,20,-57,-64,-85,67,-51,-3,0,2,7,0,0,119,119,119,119,119,119,119,10.91874877,9.1170349817,10.702140428,10.82218548,11.604641857,11.017115876,12.089981171,12.302460492,11.824239691,8.9035614246,-0.098367106,-2.97294619,-1.600320064,-1.002054211,2.7010804322,-0.098367106,0,0,0.1002054211,0.200080032,-5.508557938,-6.342285205,-8.50170034,6.6135577935,-5.302120848,-5.606925044,-6.342285205,-8.50170034,6.7137632146,-5.102040816
040,2,3,17,000,Illinois,Illinois,12830632,12831549,12841249,12861882,12875167,12889580,12882189,12859995,9700,20633,13285,14413,-7391,-22194,41836,162427,160140,157510,156913,156440,24062,101613,101296,104306,103836,104233,17774,60814,58844,53204,53077,52207,5605,28568,29419,31930,37162,37682,-13494,-67385,-74704,-68392,-96762,-105217,-7889,-38817,-45285,-36462,-59600,-67535,-185,-1364,-274,-2329,-868,-6866,302246,302218,301642,300815,300390,299735,299694,12.638693706,12.44431714,12.22678414,12.17712296,12.154368876,7.9066631999,7.8716095229,8.0967998638,8.0581197201,8.0982250768,4.7320305063,4.5727076169,4.1299842766,4.1190032396,4.0561437988,2.2229198458,2.2861206815,2.4785805193,2.8839308625,2.9276459216,-5.243330083,-5.805172147,-5.308959564,-7.509146927,-8.174675467,-3.020410237,-3.519051465,-2.830379045,-4.625216065,-5.247029545
050,2,3,17,001,Illinois,Adams County,67103,67103,67154,67213,67164,66996,67018,67013,51,59,-49,-168,22,-5,200,812,805,810,846,837,153,769,797,785,791,792,47,43,8,25,55,45,3,18,17,18,20,20,4,10,-71,-254,-84,-123,7,28,-54,-236,-64,-103,-3,-12,-3,43,31,53,2287,2287,2330,2251,2218,2214,2216,12.086300952,11.981217024,12.075134168,12.625546585,12.489647917,11.446262847,11.862149028,11.702444842,11.804736819,11.81816147,0.6400381046,0.1190679953,0.3726893262,0.8208097661,0.6714864472,0.2679229275,0.2530194899,0.2683363148,0.2984762786,0.298438421,0.1488460708,-1.056728458,-3.786523554,-1.25360037,-1.835396289,0.4167689983,-0.803708968,-3.518187239,-0.955124092,-1.536957868
050,2,3,17,003,Illinois,Alexander County,8238,8238,8214,8017,7712,7211,7098,6780,-24,-197,-305,-501,-113,-318,30,107,101,95,117,102,38,111,82,97,84,99,-8,-4,19,-2,33,3,0,2,1,2,2,2,-15,-197,-326,-495,-152,-295,-15,-195,-325,-493,-150,-293,-1,2,1,-6,4,-28,543,543,543,510,132,132,132,13.184646664,12.842520186,12.732024392,16.353344049,14.699524427,13.677530651,10.426600547,13.000067011,11.740862394,14.267185473,-0.492883987,2.4159196389,-0.268042619,4.6124816549,0.4323389537,0.2464419937,0.1271536652,0.2680426188,0.2795443427,0.2882259692,-24.27453638,-41.45209486,-66.34054815,-21.24537005,-42.51333045,-24.02809439,-41.32494119,-66.07250553,-20.9658257,-42.22510448
